,insult,comment
3318,0,Box out you Fuckers! #celtics
3319,0,"Clearly, you don't understand the war they are trying to fight...."
3320,0,"Totally agree on the Mamamia thing.... not specifically re baby bodies, but I just feel like everything on there seems quite judgy one sided these days. Too many cat fights in the comments as well.   I really am going to miss your posts but I am SO happy for you and your new writing journey! You're going to rock the shit out of it, I'm sure xxx"
3321,0,"I agree what is being said by the SEC but Muschamp and Pinkel, really     Those two are bums.  Any decent coach would have won with Florida's talent, Muschamp is a terrible coach."
3322,0,http   img221.imageshack.us img221 2043 3abstractfireworks.png here is my try
3323,0,"stushed   wrong! In Germany, Swit erland and Austria where guns are legal the  gun crime  rates are no higher than England  by the way England loves to include suicides as gun crime to push up the figures . England is one of the most violent places in europe regardless of gun ownership! By the way don 't forget there was a time when is was legal to own guns for self defence in England much as it still is in N. Ireland today."
3324,0,"I have to give it to young blood he speaks the truth. But, JOKERS STILL BE EATING THE PUSS, WHILE IT'S STINK. WE DON'T GIVE A FUCK! WE JUST WANT TO WILD OUT AND BE ANIMALS FOR AN HOUR."
3325,0,"ignorant ass liberals, i swear...   Pssst...you are talking to the wrong end."
3326,1,"cant beleive the crap you say, you spell your name as the female Andi, so i do hope you are female,or are you just another ignorant idiot that gives Americans a bad name"
3327,1,"why dont you just eatshitanddie  you are not wanted here, now run along skippy."
3328,1,"Floyd, you are a coward, plain and simple.  That is all."
3329,0,I swear I am gonna blow my lid if there is more green energy crap.
3330,0,How did the photographer avoid the urge to not steal a brink   If that was me i would look for a special team and the blueprints
3331,0,The Ronald Reagan Alumni Association   Your kidding right   I think I'm gonna puke!
3332,0,"so what if she wears same clothes more than once, the media would complain if always spent money on new clothes. leave her alone. you go girl. look forward when you are our Queen."
3333,1,"That's right magoo you assclown, you are now my bitch. LOL, are you saying you got pwned by a dork  LOLOLOL! Quit trying to write off your libtard mistake of replying to me as just having fun. Anyone reading the thread can see how confused you were in your unsolicited reply. Your life must be pretty boring if all you have to do is stick your nose up my ass and follow me around. My own personal stalker! I'm flattered. It must be you who is liking all my posts. Gee thanks! Now you will have to fight Blue F for ass time with your noses, he seems to be firmly entrenched. LOLOLOL! Rock on doofus!"
3334,0,@HDnatureTV I made a review if you wanna know more.
3335,0,If you didn't see her on the TV news..this is actually a very flattering photo.  I know..scary!  On TV she looked like an old piece of tanned cowhide. And please..enough with the black lip liner. NOT flattering on ANYONE.
3336,0,I know...This room is the equivalent of a hooker acting offended when you pull your penis out.
3337,0,All of you blaming russell need to shut the fuck up. Without him we are not in this game. At all.
3338,0,WOW...   A blogger who calls others names...   ...perhaps you are a blog whore...    People usually talk best at what they are very familiar with...  Great conservation...   Obviously you live in your own head...  Read your very inane comments.  Let's see what Alinsky talking points are you at...     #5 or #10
3339,0,"Really. And you'll get an honest opinion on the injury you received stopping that mugger. It must have been painful falling on that exact same spot when you went tubing, but I'm sure you shrugged it off like the hero you are."
3340,0,here is the steps guys    1  download Ifile from cydia  2  go to var mobile library prefrence  3 deleted com.apple.assistend.plist  4 deleted com.apple.support.plist  optional   5 install crt  6  enjoy siri  ^ *
3341,1,hey cock sucker i have a decent job so before you go running that big dick sucker of yours get the facts straight and if you were actually a hard ass you would come say this shit to my face you pansy piece of shit next time you want to talk shit to me post it with your mother fucking name nigga
3342,0,"DAMN, YOU GUYS WOKE UP BABY BRON BRON AND NOW HE' CHOKING"
3343,0,"Wow you are back, happy days are here again, I don't like to see the Nats lose but the upside when they do is that we can count on you to show up. BTW I was impressed with that cute little Henry the 9th jingle, I bet you have a ton of em. I am extremely honored that you replied to MY comment, now this board will respect me, now that I am the one that you responded to. WHAT AN HONOR. Well Glum, you keep up the good work and keep posting on here because I find you very motivational, don't forget, you stay away from all of those other boards, we want you to use all of your little brain cells on OUR board. You D'Man!!!"
3344,0,Well as long as you're cool with it...
3345,0,"So, from the article it   s clear that Suare  feels he has nothing to apologise about,not because he 's no racist, but because of some unwritten law....... what happens on the pitch, stays on the pitch and that 's the end of the story. ....basically admitting something went on,not denying it at all       From the Scousers we are getting    Evra got what he deserved.    Dispelling the myth that they support Suare  because it was all a misunderstanding, but supporting him because they agree with his racist comments. Shameful."
3346,1,"You can't sing, and you can't pray but you can wahoo it up over gay rape..just plain fuck liberals..all of them..and knock the dog shit out of them first if you are so inclineds."
3347,0,@JasonHairyDawg @trumely Jason I have never said anything but how i was not happy w the way we only signed 19 players and i am stoned for it b c im not being  positive and seeing things the way some think i should . How is that right  Why should i be bashed on here b c i have an opinion  I never said anything about UGA needing to sign 3* players or signing s one just to sign them. That is just false witnessing in any stance. I believe we have too many good players in state to just sign 19. What is wrong w that
3348,0,Tell him to hang in there look at Brian Baker for inspiration
3349,1,"Absolutely moronic and unable to see the just motivation for legislation.  Drink driving is a crime, not drinking alcohol. Why can you not comprehend that  Are you really that fucking stupid"
3350,0,Anthropophagy.. it's the other white semi white meat
3351,0,I too am guilty of over moisturi ing my hair.  Its hard to get that balance sometimes.  I started using protein based conditioners such as Aubrey Organics GPB weekly and heavy duty protein treatments every 6 weeks and that's been helping a lot.
3352,0,My daddy says he is pissed because he aint gettin  Reggies Love  anymore.  Can someone explain this to me   After all I am only 14 years old....  Yeah.
3353,0,"...well, OK.   You're off the hook for now, but we'll be watching you."
3354,1,Quit..fucking..with my trolling..douche
3355,1,"Poor baby, you didn't get your extreme santorum, Ron Paul, or any of the other losers. Vote for Obama punk! You are a bitter  Coney Island Whitefish  that never had a chance to be used. You are worthless and a pintless ideologue bigot... Your sentiment of vitriol comes at know surprise. you must have given a a bunch of money away.... Poor baby  literally . Punk!"
3356,0,So the Chiefs are better then the Packers  If your saying all your losses mean the other team is better then you.
3357,0,"If the Pope had an alligator would that make then safe pets for kids   You say nothing to deny the overwhelming number of people and pets killed by them  that is a fact nobody here has been able to effectively dispute.   What does the fact that celebrities owned a breed mean   50 cent is a no talent rapper who has been arrested how many times now       Have you checked how may people on your list have been arrested     How many gang bangers in jail have Pit Bulls waiting for them at home   It is certainly not a list of intelligent people anyhow.  What celebrities do has no bearing on the breed and does not excuse how dangerous they are. If you think that is a list of intelligent people, heaven help you.  Nixon had a Beagle & was a crook  so"
3358,0,"No, because you are wrong."
3359,1,"Wow, you really shouldn't suck your daddy's dick with that mouth."
3360,1,It would only be news to you if it were reversed.  We get it now and get it with your every post.  You are a liberal puke that champions every liberal cause.  Got it glea.
3361,0,"They prefer it when they're working for the police, or when they're not the target of the police investigation.  But..."
3362,1,You're a turd Neil and will always be one.  Picking on a rookie...yeah big tough guy.  No worries....you'll get yours one day.....loser.
3363,0,"Hurry call them, so they can arrest the Party Leader, Randy Reuidich"
3364,1,"are you watching or partisapating ill kill you   hes your not your point and ur ugly and who do you think you are   you saw thats not enough how many times dose he halt too watch her go   thats faking it likewats you people fit mad. you dont get it i was not there rite here you hurt my feeling  they think he likes you tou think youll live i s that true ...if you come near my man or my family down here in Louisiana I would rip your eyeballs out with my fingernails. . . I dont need no gun, no knife, I would bloody kill you birch!"
3365,1,How is defending your child vigilante justice   Why are you defending a child rapist   Are you a closet pedo
3366,0,1st try Extra grenade 2st try  Extra grenade i almost punched my computer  3st try Bushmaster i kissed my computer  4st try 500 GP goddammit  5 and 6st try katana well fuck it  Ak47 gold and berreta doesnt like me D
3367,0,This guy is awesome. Saw him interviewed on DemocracyNow a month or 2 back. Good on him. A TRUE American.
3368,0,"Always in our thoughts, you and your gorgeous babies, always feel our love and respect coming your way , you are an inspiration to many of us, and I know Sandra, Irene and everyone else  say it better than I  ever can xxx"
3369,0,"@jsdavis13 True. You'd think that the Christians who are so hell bent into forcing religion into public life would be using it to do the things Jesus talked about. He never said a word about gays or when the soul enters the body. He spent all of his time hanging out with prostitutes and the poorest of the poor telling rich people it would be very hard for them to get into heaven. Remember the sermon about when I was hungry you did not feed me, because what you do for the least of these you also do unto me  I don't much think Jesus cares how we care for each other, as long as we do. A hungry kid doesn't care if dinner came from food stamps or from a loving donation. My guess is he would not think highly of a society that leaves issues like hunger and medical care to the whims of its donor class."
3370,0,"next time try to offer suck his dick, maybe it will help..."
3371,0,Dont mention social security or they will arrive by the coach load.
3372,0,DUDE ABC. the thunder is winning still..............................
3373,0,umm  he was a strong swimmer... he obviosly passed out and landed in the pool.  Did you even read the story
3374,1,Eat shit and die Andrew
3375,0,"Alien 3 was full of metaphor, subtext, and deeper meaning too. Still  sucked . Deep does not equal smart does not equal good. This is quite fascinating, its like the opposite of that ME3 debacle where people would constantly post the same you tube deconstruction of how the game went wrong, despite all the fun they had actually playing the game. In this case, this particular writer and the comments do a similar deconstruction, yet he explicitly says  it's still fun tho  and people are still butthurt."
3376,0,"Yes, you have been attacked by your  biggest prison in the world."
3377,1,you're clearly a nigger ^^
3378,0,SOY INGENIERO EN JARDINERIA Y ES YARDERO... Y NO SE USAN INSECTI IDAS  SI NO FERTILI ANTE Y IO NO LO  APLICO SOLO OPERO LAS.MAQUINASSSS DESDE.UNA 21. HASTA UNA 113
3379,0,I don't really blend in anywhere I go in fairness. I do like you do despite your arrogance  not that I can talk  on some issues.
3380,0,"Is this the kind of balloon WORLD CLASS CITIES HAVE  In that case, we should get two or three... we need all the class we can get here..."
3381,0,@Nonstopdrivel  @Natesweet  @LKP No Limits  Appeal to authority is a classic logical fallacy.
3382,1,Its not after 2   innings for India A you jer*k off..i am sure a dou*che*bag like you cannot   remember the priceless 50 he scored in 4th innings of the test match that he   won for India against South Africa..and tons of such innings at the state   level..but i guess di*ckheads like u are on a shi*t pile diet to understand   any of it..think twice before opening the drainage pipe that is ur mouth u   los*er
3383,1,"In the north, social service would take away her brother. Stupid!"
3384,0,"Go get a nice education, learn a little about what made America great, then get a job and do it well and work your way up.  Some day you'll have money, too.  Ohhh, and . . .  stop your envious whining."
3385,1,"snap out of it you are so biased, whould you say the same if saddam hussain was still in power. or would you do what most shia's did including Iran , go against saddam at any cost even if you have to lie to get bush to enter the war,.dont talk about syria or iran being anti Israel. Iran never fourght a war in the name of islam read history, they are an obstical in the way of islam..,,,  .  Regarding killing of people no body knows who is doing this              , what the syrians who live in the neghbourhood are they  blind maybe there oppressed  but not dumb, ,   you sound like the assad regime who lie evry time."
3386,1,all you do is sit on this site and hate on every successful artist. You are the epitome of a crab you broke muther fucker! Dumb bitch
3387,0,i wanna fuck her pussy all night long
3388,0,That seemed weird.   The acting was odd to me.   I guess that's what happens when you are mid scene.   Or when your one night fling leads to a crib and playpen the next day.   Is this women going to end up good and trapped in a supernatural existence or is she going to be the evil witch who will kill her own daughter if she strays too far    Guess we wait until Friday.
3389,0,Talking crap on an anonymous board   your family must be so proud!
3390,0,"Well, at least we know what is on your mind."
3391,1,do you have any proof that Romney stole anything  Or are you just a stupid libtard troll
3392,0,"Not fair  He has tested positive for a banned performance enhancing drug. The investigation found no proof that it could have been meat. No cases have ever been found with Spanish meat nor other cyclists. He has a ban just like many others who have tested positive, in all sports, why should he be different. He should have taken the 1 year ban originally set, but no, Spain had to cover it up, and the president even got involved to get it overturned. Seems not just Contador wants to win at all costs, Spain too! Contador knew Schleck chain had come off, but broke the unwritten rule. He showed then he would prefer to win at all costs, no matter about morals."
3393,0,"This sorta reminds me of that Miss Potter movie, you know the begining where she is puttting  certain colors together to get the perfect shade of blue...."
3394,0,In the past day we've seen  ombies in Miami and now Robots. We're fucked. Get your guns.
3395,1,"Tell me how the bridge can be fixed.  Oh, you can't.  Get off your soapbox, retard."
3396,1,"First of all, fuck Nickelback.  Second, while I agree with you that 30 may be a little high  ahead of Johnny Cash and Michael Jackson  Eh. , it's important to remember that Nirvana, and Kurt in particular, were the face of angsty teens and young adults everywhere and still are to this day."
3397,0,Do yuo sometimes laugh uncontrollably at night  I just had that ...
3398,0,Ouch I wouldn't call her a turd jee  I mean she is not a very talented actor or a model but she isn't a turd.
3399,0,@chargersbu  tap new England lnfaoooo
3400,1,you are soooo dumb!
3401,0,"@Savage Beast  @Marbbles dude's gonna be a hell of a defenseman.  Him and McBain are going to be a real solid pairing for the Canes.  They're gonna be pretty good in a few years, they got a lot of young talent"
3402,1,"And while you're at it, please prove how your  point  related to past draconian laws that banned inter racial marriage   That intent was to  ban  mixed races.  Just stop it please! You are insulting intelligence."
3403,0,Let them eat cake...  Words that lit the French Revolution.  What words will Americans have to hear   Eat the Rich...
3404,1,"Where's all the Ron Paul trolls, to defend this piece of shit"
3405,0,Emontional restitution sounds like you tried to cash in but failed
3406,0,i like his films ...put more fighting in Vin .....maybe team up with Jason Statham  transporter
3407,1,"i love how yo are a complete moron, and you havvee to be a complete retard to hate naruto, like seriously man  can you even form proper sentences  well, OBVIOUSLY NOT."
3408,1,You are a COMPLETE idiot...not even a partial.
3409,1,da fuck this nigga talkin bout  everything this hoe was doing was turning me on......this nigga gay
3410,0,Irony is not in most conservative's vocabulary.
3411,0,He killed himself like a little sissy.  GOOD RIDDANCE SCUMBAG
3412,0,"Hello wshh it is I again Nastasha. For the record no I do not strip. I'm on South Beach Ocean Drive leaving a pool party. Get over yourselves. I love me, and at the end of the day u can think what u want. An opinion is like an ass and everybody has one. I live life and have fun btw IM DISEASE FREE BITCHES. I was born with a fat ass. I can't help it........BUT YEAH YOU FUCKIN RIGHT I LOVE IT. YOU WOULD TOO...S O to PITTSBURGH"
3413,0,"I like the idea of charging gang members as members of a criminal syndicate. However, if all they do is lock up the leadership they just perpetuate the splintering that took place after the Feds did the same thing. That hasn't worked out so well.  LA is the only other city that seems to have quite this pervasive a gang culture. What are other cities doing"
3414,1,@bi ora2 disqus you are a pathetic nobody.
3415,0,"I'm a vet rob! How bout you  Now you know why some of us are not impressed with the street thug culture. Their are some bad $#@ people in this world. Expand your hori ons, son. I used to think like you until I came up aginst some other culture that wasn't afraid of me and my culture."
3416,0,"Great Scott Stephen F. Hayes February 20, 2012, Vol. 17, No. 22  Throughout the 2012 election cycle Republicans have pined for a bold, conservative reformer   a leader courageous enough to make difficult choices and articulate enough to explain them to a skeptical public. The good news is they have such a candidate. The less good news  Scott Walker isn   t running for president. He   s running to hang on to his job as governor of Wisconsin.  Walker is the target of a recall effort funded by national labor unions. Why  Reforms he made to balance the budget have dramatically diminished the influence of public employee unions. If not reversed, these reforms will inspire similar efforts across the country, and the outsi ed power of public sector unions will finally be reined in.  The election in Wisconsin   which will happen in late spring or summer   could have a profound impact on the 2012 presidential race, with the winning side emerging from the battle organi ed and energi ed in one of the most important swing states this November.  Walker came to office in the Republican wave of 2010. He inherited a mess. Under his profligate predecessor, Jim Doyle, state government had operated almost as a slush fund for public employee unions. Giveaways to teachers and others put the state on an unsustainable fiscal path, so Doyle raised some taxes and threatened to raise others. He raided a state fund set up to cover medical liability, essentially stealing contributions doctors had made to the pooled account. The Wisconsin Supreme Court ruled against that pilfering, but the money had already been spent. Even after budget gimmickry that would make Fannie and Freddie blush, the official deficit was $3.6 billion.  Just over a year later, Walker and the Republicans in the state legislature have nearly eliminated the deficit. For the two year budget cycle, the state will show a $143 million shortfall because the stagnant economy has resulted in lower tax receipts than had been projected. But the shortfall is for the first half of the cycle  Wisconsin will run a surplus in the current fiscal year. And Walker said last week that he will eliminate the remaining shortfall without raising taxes. It   s a credible claim. He reduced the deficit without raising taxes. In fact, one of his first moves upon being sworn in was to cut taxes on businesses. His subsequent reforms have allowed property tax receipts to go down for the first time in years   by some $47 million.  The recall vote Walker faces comes because of these results. The key to his success was his restructuring of health and retirement benefits for many state employees, asking them to contribute 5.8 percent of their salary to their pensions  up from 1 percent or less  and to pay 12.6 percent of their health insurance premiums  up from 6 percent or so .  Even some of the governor   s harshest critics acknowledged that such changes were reasonable.    Walker is right about one thing,    wrote Eugene Robinson, liberal columnist for the Washington Post.    When it comes to pensions and benefits, public workers in Wisconsin have a sweet deal. .      .      . It   s easy to see why the average private sector worker in Wisconsin   probably paying upward of 25 percent toward health insurance costs and struggling to tuck away something, anything for retirement   might agree with Walker.     Walker understood from his years as Milwaukee County Executive that such changes could not occur without dramatic reforms of collective bargaining for public employee unions. So he proposed them, and Republicans in the state legislature made them law. The reforms also ended compulsory union membership.  The unions correctly understood these changes as a mortal threat. Without compulsory membership, unions would lose a major source of funds. And without the ability to bargain collectively for benefits, the unions would lose their most compelling argument to convince public employees to contribute a chunk of their income   in many cases more than $1,000 per year   for the privilege of membership. So they took to the streets in massive numbers and pressured the Democrats they   d elected to do everything possible to sabotage Walker   s plan. Democrats in the state senate fled to Illinois. Protesters occupied the state capitol. The fight captured national attention for months in 2011.  The unions lost that battle, but they did not give up the war. They launched an aggressive effort to recall several Republicans in the state senate with the hope of reversing the reforms before it became clear that they were working. They spent heavily   an estimated $30 million   and lost again.  Meanwhile, the results of the changes began coming in. In Milwaukee, the reforms saved some $11 million, an embarrassing windfall for Democratic mayor Tom Barrett, who had predicted that the city   s structural deficit would    explode.    Localities across the state have seen similar savings. There is no disputing the central fact of Walker   s tenure as governor  His reforms are working.  That   s a huge problem for the public employee unions as they try to convince Wisconsinites that the man responsible for this dramatic turnaround should be recalled. So they   re focusing on two other issues  his 2010 campaign and an investigation into the activities of former Walker employees.  Their first complaint is that Walker didn   t campaign on the specific changes he would make to collective bargaining. Walker concedes that there is some truth to the claim. He wasn   t more specific, he says today, because he did not yet know exactly how he would make the changes to collective bargaining. But Walker is conceding too much. He didn   t provide a point by point proposal to restrict collective bargaining, but it was no mystery that he   d make dramatic changes. Ryan Murray, a top policy adviser to Walker   s 2010 campaign, made that clear to the Milwaukee Journal Sentinel in describing the changes to public employee health and retirement benefits.    The way the proposal would work is we would take the choice out of the collective bargaining process,    he said in comments published on August 29, 2010.  Did that mean an end to collective bargaining over benefits  The reporter certainly seemed to think so.     Murray  said school districts often have some of the most expensive health benefits in Wisconsin and could receive cheaper insurance through the state if they didn   t have to negotiate with unions about who would insure their members.    Christina Brey, a spokesman for the Wisconsin Education Association Council, the leading teachers    union, had the same understanding.    Our members oppose taking away their rights to collective bargaining, so they would definitely raise their voices against it.    Another teachers    union, the American Federation of Teachers, distributed flyers to its members warning that Walker would    void parts of labor contracts      something that couldn   t happen without changes to collective bargaining laws.  In light of the success of Walker   s reforms, complaining about what he said in 2010 seems unlikely to win many votes. So Walker   s opponents want to change the subject. Last week, Mike Tate, chairman of the Wisconsin Democratic party, toured the state in an attempt to link Walker more closely to an investigation of some of his former employees. Here again, Democrats have resorted to distorting reality in order to smear Walker.  There are two separate issues. In the first, a woman who worked for Walker when he was Milwaukee County executive was found posting political comments on the Milwaukee Journal Sentinel   s website during working hours. She resigned in May 2010.  The second involves two former Walker employees who allegedly stole money from a veterans    organi ation that worked with the county on an event held at the Milwaukee County  oo. John Chisholm, Milwaukee   s district attorney, has been investigating the claims for 20 months. There is no indication Walker knew about the employees    activities, much less condoned them. Chisholm has said that Walker is not a target of the investigation   which only exists because Walker requested it when he was presented with the facts.  Some Wisconsin Republicans, pointing out that Chisholm is a Democrat and highlighting the steady stream of leaks coming from his office, are growing concerned that the investigation is a political witch hunt, designed to bloody the governor before voters cast their ballots. Walker, for his part, says that he believes Chisholm is an    earnest    prosecutor who will conduct a fair investigation. That   s probably overly generous.  The coming battle for Wisconsin will be a difficult fight for Republicans. Democrats have shown that they are willing to do just about anything to win. Unions are fighting this battle as if their very existence depends on a victory   and it might.  For conservatives, the fight is about much more than one man in one state. A Walker defeat would send a message that political courage does not pay and political thuggery does. Walker doesn   t like to talk about the effect the past year has had on him and his family, but it hasn   t been pleasant. He has been subjected to numerous death threats. His wife, Tonette, has been verbally assaulted more times than she can count. His two teenaged boys have been targeted on Facebook. His modest home in Wauwatosa has been the site of several union protests. Last month, a protester outside Walker   s State of the State speech told State Senator John Kleefisch that his wife, Lieutenant Governor Rebecca Kleefisch, is a    f   ing whore.     Walker has been willing to endure these attacks to turn his state around and defend conservative principles. Conservatives should rally behind him."
3417,0,'Ewe' ..........Thinking about you last date..........
3418,1,"Go fuck yourself you dumbass bitch. MEGAN FUGATE IS A DIRTY ASS LYING GUTTER SLUT FUCKIN WHORE AND I WOULD SHOOT THAT BITCH MYSELF. and you don't know shit about the trial. DON'T YOU EVER TALK SHIT ON MIKE OR DYLAN YOU FUCKIN CUNT. And yeah Dylan was there that night it fuckin happened you dumb bitch. You don't know shit I know EVERYTHING. so go bury yourself a fuckin hole, lay in it, and fuckin die and we can put Megan fugate right next to you    and you both can fuckin die and rot in hell together you dumb piece of shit cunt. Go fuckin die so I can shit and piss on your grave."
3419,0,You DO need it because you ARE a good mom!!!
3420,0,Interesting the wonderful kcstar took down my post and link to the story about the coke dealer flying on the team plane with mu's basketball team.......
3421,1,make your mother stop spreading Herpes
3422,0,"I'm more than happy to give you my $.02.  You will never get the type of investors you need.  You need to think about changing your cra y business model.  Considder that my investment,"
3423,1,"Straight douche, wish it was you, you worthless, racist, coward piece of shit"
3424,1,you're an idiot
3425,1,Why would I want to meet you   You have absolutely no redeeming qualities based on your delusional posts.
3426,0,"The Mets are a joke and no I'm not mad, just loving seeing you choada's get excited"
3427,0,The loony left is left are terrified they might have to get off their la y ass and work.
3428,0,"I agree to a point.  I beieve that a lot of today's violence is due in part to the change we all got in 2008.  People are desparate and many are willing to do the unthinkable.  I can't imagine what would make a father do this in front of his children, though.  This is something they certainly, didn't need to be present for."
3429,0,And Millwall thought they were hard !
3430,0,21st century conservatism  Manufactured outrage.
3431,0,"hows come you don't get nobody clicking your like button   That should be something you think about alot, it means something, it means you are wrong."
3432,0,"I agree wholeheartedly with you on Ali, who I just recently started following on Twitter and Facebook. My problem with Walker is his stupid actions are a black eye to everybody who put themselves out for him."
3433,0,They'd be cuter if the salt & pepper sprinkled out of the holes in their necks.
3434,1,"For the record, I'm not gay, nor do I understand the attraction.   But self righteous, despicable, vermin like you are the reason OUR Republican party is going to lose the election in November to Bo o.   If I wasn't so disgusted with the sense of entitlement and lack of self responsibility the dems propgate, I'd vote dem.   It's not enough for you to live and let live.   Gays aren't hurting you.   You have to attack their lifestyle as if it's YOUR business what they do behind closed doors.   My guess is you're just another bible thumper, probably with gay tendencies yourself you're fighting."
3435,0,"Hey, Per,... There's a big bus coming....wanna try to catch it"
3436,0,Trolls are a pox.  A pox on them would be like a rattlesnake trying to bite itself.........
3437,1,#nWo4Life #FuckTrolls
3438,1,that bitch was dead wrong just because she had a fucked up life dont mean take someone else r.i.p. Hernande  life gone before he got to live it senseless at&t giving out Iphones for a penny fuck it let that bitch dial collect for the rest of her life she dont even deserve that much stupid bitch
3439,1,All I have to say to you Bay is  Fuck you!
3440,0,I haven't heard a substance argument from these Righties all year just more of the same. They blame Obama for the're woes! Here's some advice stop waiting for Government to improve your lives and make something of yourselves!!!!
3441,0,360 Balls on your chin
3442,0,"Rob many of us including me have faced down some really tough guys that were ready,willing, capable, and trying to kill us. Some pissant guy in the hood does not qualify. You really have no idea of fear. You need to quit this fascination you have with thugs in the hood. You seem like a bright kid. Join the Corps and see how really tough you are. You will then understand that hood rats aren't really that bad.. Just in their own minds."
3443,0,gatta eat cubans....not ham...No wonder why you are nowhere close to accurate
3444,0,CALLIOPE YOU ARE A BEAUTIFUL FLOWER AND DON'T YOU FORGET IT!!!  w
3445,0,"Gabby in Florida  *********  u201cMemorial day is not a holiday its a day to remember those that fought for our freedom and those that fought and were maimed wounded and killed defending our flag the one Obama took off his campaign plane   u201d  *********************  No Flag on Obama u2019s Plane    Posted on August 8, 2008    Question    Did Obama replace the U.S. flag on the tail of his campaign plane with his campaign symbol     Answer    Yes. Obama u2019s newly designed campaign plane features the campaign u2019s logo on the tail.   However,  an image of the U.S. flag appears on the side of the plane .   It is probably worth mentioning that  Sen. John McCain u2019s campaign Boeing 737 plane does not feature a U.S. flag on its tail either .   As these images from CNN show, it does feature one on the side of the plane near the campaign u2019s slogan,  u201cReform. Prosperity. Peace. u201d   http   www.factcheck.org 2008 08 no flag on obamas plane"
3446,0,"In fact, the stranges thing about the PC crowd is the way some of them obsessively abuse me as being autistic or at least suffering from Asperger's  though, admittedly some of them take it obsessive extremes .  I wonder if the end justifies the means   Perhaps Mrs Clark would honour me with another of her  odd  replies   And share her views on such attacks with us!"
3447,0,Na i nutcase. When you will reali e jew hatred is outdated and its for losers   Will you blame them for Blood Libel or causing both World Wars too
3448,0,And Barry tries to convince us he's switched to Christianity...we're not all as stupid as he looks.
3449,0,"Best of luck to you, Jenn    I know it's not easy, but it sounds like you're well on your way to a great summer!"
3450,0,@xxcorey92                      im fucking with you that makes my dick hard  and you know what i do...i let them catch me looking at them then quickly pretend to look away and not to see them  to see there reaction ololol
3451,0,Why not vote Libertarian  Most of your progressive agenda will be fulfilled   Hilarious.
3452,0,"What does her being a black woman have to do with it. She's a bitch, bitches get their own category in my book, race is irrelevant when dealing with unsophisticated and uncivil females."
3453,0,I'd fuck that bottom all day and all night!!! That ass is just right and that moaning will just get my dick harder. Damn...
3454,0,"....From  Rogers v. Bellei, 401 U. S. 815, 831 3  1971   CONTINUED  .....   There are at least intimations in the decided cases that a dual national constitutionally may be required to make an election. In Perkins v. Elg, 307 U. S. 325, 307 U. S. 329  1939 , the Court observed that a native born citi en who had acquired dual nationality during minority through his parents' foreign naturali ation abroad did not lose his United States citi enship  provided that, on attaining majority, he elects to retain that citi enship and to return to the United States to assume its duties.  In Kawakita v. United States, 343 U.S. at 343 U. S. 734, the Court noted that a dual national,  under certain circumstances,  can be deprived of his American citi enship through an Act of Congress. In Mandoli v. Acheson, 344 U. S. 133, 344 U. S. 138  1952 , the Court took pains to observe that there was no statute in existence imposing an election upon that dual nationality litigant.  These cases do not flatly say that a duty to elect may be constitutionally imposed. They surely indicate, however, that this is possible, and, in Mandoli, the holding was based on the very absence of a statute, and not on any theory of unconstitutionality. And all three of these cases concerned persons who were born here, that is, persons who possessed Fourteenth Amendment citi enship  they did not concern a person, such as plaintiff Bellei, whose claim to citi enship is wholly, and only, statutory."
3455,0,I use to chat with her back in the day on myspace. Awe.. myspace a place where you could actually interact with pstars and celebs. Fucking Mark  uckerberg.
3456,1,"Whiny bastard. You're up to your fucking eyeballs in this LIE, don't try and back pedal it now. Face it, your name will be forever linked to the most LYING, corrupt, disingenuous, filthy group ever to mislabel itself as news. Don't like that  TOO BAD! You should have thought of that before you sold your soul to Rupert Murdoch for your thirty pieces of silver. You made your dinner, now EAT IT, BABY! Scum sucking little dirt bag, one lie doesn't cover up another."
3457,1,"We will bury you in November, parasites."
3458,1,"by the way, Leidiot is a jerk."
3459,0,"Oh and by the way, I saw a recent interview with Hitchens and a Priest.  Hitchens actually admitted he may be wrong he could not say with 100% certainty that there is no God.  Even your most vocal leaders faith in nothing falters, especially as they age.  Wonder why"
3460,0,"I think the person from the school that made this decision, has an ass whipping' coming!"
3461,1,"Yeah you probably havew a dick to you ugly fucking monkey black whore, you are not even a women to me, no black women are I think of you as monkeys that should be in the  oo. Now go get your cunt sterili ed slus so you dont make any more nixxers"
3462,0,"The less you have, the more you understand  suck it up and press on . The more you have the more you think you need a pill for every discomfort."
3463,0,"PPL,  You are too negative in here"
3464,1,Because you are an idiot jpcali.
3465,0,that home run by Trumbo was a BLAST!!!!!
3466,1,Dang I have a sister  Dats new to me..ur wife still wants big black Miami dic.k...lol..and it's nothing u can do bout it..she wants dat 305 stick up in her..lmao..lol..she goes hard.
3467,0,I think bush was one of the worst precisely because of his amnesty proposals in addition to other betrayals to the conservative cause. Thanks to him we got obama. Funny how dems consider him one of the worse when in fact he was a liberal president on domestic issues.
3468,0,Amen to that shit. Preach it!!
3469,0,That too.  And from CHICAGO!!!!!!!!!
3470,0,"Good for her she is hugely talented, ama ing voice and a very nice girl."
3471,0,Obama does not believe in our three separate but equal branches of governent.
3472,0,"I would actually have a hard time giving up Hardy by himself for Upton, unless I really needed speed."
3473,0,"IF JAPAN CAN, WHY CAN'T WE"
