,insult,comment
1699,0,"Get em XD, you are batting 1000!!!"
1700,0,"I hate both of you lucky bastards, I wanna go to E3! :"
1701,0,Stoudamire was a freaking beast what are you talking about?
1702,0,"That is, that has what I love about Mad Men: it erases all that nostalgia and makes you reali e what a shit sandwich the olden days really were."
1703,1,"Yes we are insignificant to your economy, so what are you doing here. Shut up and go bother the big boys. We do not matter to you and you do not matter to us. Estupido!"
1704,0,Thanks for the repin. Are you going to Emerson?
1705,1,Making fun of you would be too easy.
1706,1,And yet you are still a dumbshit?
1707,1,you are an idiot
1708,1,What is your point White Troll???
1709,0,so the fake one then?
1710,1,You are lame.
1711,1,"Hey Goddamn Faggot keep your jacking off comments to yourself please. Thanks, you can keep holding your dick too.   Actually what you said was cool just way too fag  but you know that, since you are"
1712,0,You must be a veteran Celtic fan.
1713,0,Are you drunk??????????
1714,0,You are right
1715,1,Do you ever get out of your moms basement?
1716,0,are you  kidding?
1717,0,Because we are not going to do your work for you!
1718,0,Are you lost?
1719,0,"Ms. Pelosi, you are a f^%#*@g idiot!"
1720,1,You should be embarrassed by not recogni ing how ignorant you sound.  And probably are.
1721,0,Thousands* philosophy and religion go back to the beginning of our existence
1722,0,Why you gotta say black? why could not you just say the average person. You were trying to make someone feel stupid but you just made yourself look stupid.  typical society
1723,1,Are you f*cking serious. Goddamn it
1724,0,"If these fucking  brick and mortar  stores were not 60% higher than online prices, then yes, I would use my local economy. But the fact is, they bitched and moaned about how they are treated unfair, and this is the fruits of their labor.  Frankly, all politicians need to be ousted!"
1725,1,To Chindokae: You are dumber than  immerman.
1726,1,are you mad ????
1727,0,"Ah good, we did not have enough people bitching about Girls in the comment section for reviews on that show."
1728,1,You are just the modern day Einstein...
1729,1,"And I smell a Dumb $hit. oh it is, it has just you and your stupid Post.. what a moron!"
1730,0,cry cry cry   whaaaaa you guys are mean to Obama    *sniffles*   stop being so mean
1731,1,Why are you putting words in my mouth? I would best you senseless using your skateboard
1732,0,It was crap then too.  Whats your point?
1733,1,"See, you are nothing but a dumb\u0430ss."
1734,1,dumbshit motherfucker
1735,1,Have fun dieing early fatty.  Your non meat diet is not saving you from atherosclerosis.
1736,1,"I am stupid?  Have you read your nonsensical comment, based on presumptions you have pulled from your hat?"
1737,1,"Like if you have a diploma  of any kind . Comment if your getting money with that white  coke  and it is, it has MOB  money over bitches  and stop snitchin or Making a rap career"
1738,1,you are a  sick breed...
1739,1,"Monkeyboy ?  Get back to your Klan meeting, scumbag."
1740,0,Cos'era la veglia funebre della lingua italiana?
1741,0,"LOL, my you are just a bitter person arent' you?   He is, he has wealthy, others are not.  That is life and we all know life is not always fair.  He is also not the only wealthy person serving in the forces but your anger will not let you see common sense."
1742,0,"Sunnah or later, you will, you shall be in a burka!  :"
1743,0,You still lose your license and all that.
1744,0,MAN I LOVE YOUR COMMENT IT MADE ME LAUGH SO HARD AND YOU ARE RIGHT.
1745,1,filthy fucking muslim
1746,0,not as much as you are school system.
1747,1,Fuck you Claude Giroux
1748,1,you are an idiot!  a racist idiot!
1749,1,@knives  I am a male in my 50's and I think you are a nasty piece of work if you honestly believe what you wrote. Does that count?
1750,0,what the hell are you talking about
1751,0,Obviously you missed being a victim.
1752,0,@Susan Snyder this would be perfect for your kitty!!
1753,1,You are also stupid!!!! Geeesh!
1754,0,Get Your Wings was so much better.&nbsp
1755,1,"You are a real gashole, you know that?"
1756,1,I WAS BORN IN PUERTO RICO AND I DON'T SPEAK FUCKIN SPANISH FUCK OUTTA HERE BITCH I UNDERSTOOD EVERY WORD U SAID TOO SMMFH EAT SOME FOOD PUT SOME POUNDS ON AND GET IT RIGHT
1757,1,"what is a hater? only a moron uses that term, making you a moron.   I do not like when it rains, am i just a rain hater?"
1758,1,when you are as fat as Coffey..that tends to happen.
1759,0,Manny was a BEAST.  WTF are you talking about?
1760,0,"we need to stop make only daughters for white men who will be just strippers, white man's porno whores or babymamas for white race. make more real dark/brown skin black sons for black race only when real black ppl and african/black culture still alive in this world! fuck racist whites and their dumb whores!"
1761,1,Not when is said by another white person you muppet. 5 2 and gunning for jew. Play your cards now.
1762,1,dude you are fat
1763,1,You are dumb then.
1764,1,Max are you tacoboy
1765,1,"seriously, like your own posts faster...it is, it has not obv at all"
1766,0,you are?
1767,1,Ok. You are a complete retard. Re read what you just said about a  bullpen . You know nothing about baseball!
1768,0,"what are you supposed to do. politely ask them to stop. I get what your saying, but the coin has two sides."
1769,1,"very stupid comment you would think it was made with a dick right inside your asshole...if you start calling people Kale, Kuks and Luos t then you are not suppose even to call yourself a Kenyan. In mombasa i would have told you...Sura Kama Varanda Ya Kuma...ngombe..tribal chieftain in a dark coat.."
1770,0,Are you bleaching your hair?
1771,0,"Please do not visit then, the chain restaurants and times square might mind but the rest of us really are better without stupid tourists acting like idiots here."
1772,0,"You are right, that is quite a stretch."
1773,1,Why can t you find your d ick? LOL
1774,1,To Chindokae: You are one dumb redneck.
1775,1,'poofter'   are you soft in the head?   Idiot.....
1776,0,Are you a Browns fan now Bob?
1777,1,"LOLOLOLOL  Look at you. \tYou are an old man and your only social life here. Oh,LOLOL  \tPathetic.  \t"
1778,0,Are you doing the shoot?
1779,1,You really are a clown.
1780,1,Are you a Heat fan ? I have seen you on here before. What a poser.
1781,0,Congrats @Jennifer Christianson! You are our 6/2 winner! Please email your shipping address to iMOM@familyfirst.net so we can send your book and t shirt!
1782,1,How about you start acting like a real feminine woman and shut the fuck up. You are a virgo as well? smh
1783,1,DAMN HE TOSSED AND SLAPED HER ASS THEN CALLED HER A  BITCH ....FUCKBOY ASS NIGGA....POSTED BY MR.$MBS$
1784,1,You ? Will die
1785,1,"that would be  your f cking career , actually."
1786,0,"haha. :D its alright i wont do anything reckless :D  i wont kill myself something like that cause i know,, all those who left me will be crawling back to me :D"
1787,1,YEA HE TOUCHED UGLY GIRLS STANK ASSES THTAS SO GREAT! GET THE FUCK OUTTA HERE SMH
1788,1,Oh my god. You are dumber than a box of hair.
1789,0,You were ever here?
1790,1,im just go end this by saying fuck u u fuckin internet thug an there is no definition for internet gangster fuck boy all these females up hear an ur argueing wit a male get out my fuckin comments u fagget
1791,0,Welcome back to earth.  I hope you are feeling 'mighty fine!'  Because your 'one of a kind.'  Have a wonderful Saturday. Jaap.
1792,0,The point is in response to your comment  should not even have a computer entrusted to them        like a computer is some kind of hi tech.
1793,0,Mr. Lynx you are da man....Luv your analysis of the games!!!
1794,1,If you kick Minhyuk out of a chair Ima bitchslap you into the 22 century.
1795,1,"Its  faggot  you ignorant fuck plus what you trying to impress us with your girl scout club you dumb shit, fuck you, your FAGGOT ass cousins, and fuck m.o.b. you stupid fuck! What is that a little gang full of wannabes cu  unless its a cartel you aint impressing shit! We butt fuck little bitches like you and your cousins down here and the chop you into pieces cu  your little club ain't shit dumb mudafucka!"
1796,0,I agree with u if u cannot stand by your words then why should anyone listen to them in your raps even if u say dumd shit like u said at least stand by it
1797,0,Liking your own posts does not make you any cooler.
1798,0,"Shit annoying as fuck, especially when they arguments always either you hating or he getting money... what major recording artist ain't getting money?"
1799,1,"carssuck, and  ipperx1, STOP SMOKING POT!"
1800,0,"Their diet lemonade is the shit.  And yeah, awfully pretentious introduction considering your typical drunk for as few dollars as possible attitudes."
1801,0,I just said that shit...
1802,0,you a pussy
1803,0,Yep!  You are your mother's daughter!!!  lol
1804,0,"oh my goodness.. bow wow try to talk like lil wayne, rap like drake, and dress like soulja boy smfh..... be YOURSELF bow wow!"
1805,0,"Pete Carroll is better than you   Dipset is like 2004ish. Heh  Really?  Damn, I have NO sense of time."
1806,0,You is have bad grammar
1807,0,"You just cannot make up mu  uruh dumb, can you?"
1808,0,Where and when are you cruising?!
1809,0,"You are investing in Chinese property?  Bloody hell, man, there is, there has whole cities full of empty apartments out there."
1810,1,We all wish you were leaving because its only making us dumber reading your comments
1811,1,Screw you
1812,0,I gave one of my co workers a little bit of shit over that.  I said  You seem like you believe nothing ever happened in the world before you were 17.
1813,1,then you should get some pills for ADHD
1814,1,"You, sir, are a m0ron."
1815,0,who is  our ?  do you mean  your ?
1816,0,i loved your videos espesily the one called: shit people do insted of studying        :D
1817,1,I know that you dumb fuck with a cracker name no wonder..go figure
1818,0,You get the tax payers to fund 88% of your pension and you are complaining? WOW.
1819,0,you are grasping
1820,1,"Do not Record If Your Monkey Ass Cannot Sit Still , Giving Me A Damn Headache"
1821,1,How is he being a dick? Just cause you do not like what he said does not make him a dick it makes you a dick
1822,0,^^^ okay nooo lol wayne sorry as fuck with same boring ass metaphors. G.O.O.D MUSIC
1823,1,"Another idiotic comment from you, you are a wonderful idiot."
1824,0,You are the Manu.
1825,1,"You ignorant US losers.  do you ever see the money?  do you earn more than 10000 $ a year?  do you ever go to college must not be MIT or Yale   we do not despise you,  do you ever despise your sh *T?"
1826,0,"Yep, these are soo you!"
1827,0,Tell us how you really feel.
1828,0,Depends what state you are in.
1829,1,You remind me of a meme like IS A GIRL *your face* CAN'T HAVE BOOBIES like damn
1830,0,Love the yard you are with.
1831,1,we re saying you re a morron...now go hide under your bed
1832,0,Which Americans are you referring to?
1833,1,Rickie you are a coward
1834,0,"The frightened, sewer dwelling vermin quickly realised it scurried for a black person and not the safe, festering pile of shit it smelled ONLY after the nigger tried to eat it. A common sight among all blacks...not just the homeless."
1835,0,Your stadium is atrocious
1836,0,!!! Is it from your camera?
1837,1,I pity you am boy your brain is distorted ! We cannot get down to your level. Why do not you go to other news website like abante where you truly belong.
1838,1,wow you sound so smart.
1839,0,Rickywilliams are you a boston fan
1840,0,"Hating for jealousy is just so absurd, though.  It makes you look like an idiot with no knowledge of baseball at all."
1841,0,"I feel like starting a new thread just to troll her, because I am a dick.  And the stuff she said about you is some fucking bullshit, @avclub 1881baeccb7399f3452cd7f37cdb2b29:disqus.  a href="
1842,1,dont play hard to get bitches you come drink all our beer and smoke all of our drugs and expect not to give the pussy up.
1843,1,Fuck you moderator your a bitch
1844,0,How long have you been watching the Romney movie !!!!!!!!!!!!!!!!!
1845,0,"Do not let a few clowns ruin your board experience. We have our idiots too, remember."
1846,0,you are too easy
1847,0,You know..you are only supposed to pull for your team right?  Not the whole conference..
1848,0,can I pay your loans off for you?
1849,0,"Maybe he is, he has recently resurrected from the dead.. let us not be quick to judgement.. you try knowing right from wrong when your stomach is empty and your skull is full of worms and maggotts..  let me tell ya... it is, it has not that easy!!"
1850,1,"Del rio has been heavyweight champion before. So I do not know what you guys are talking about. He has had big wins, and has been champion. Know what your talking about instead of sounding like idiots."
1851,1,O WOW CUS EMINEM SAID IT ITS THE LAW OF THE LAND HUH? AN IM DA IDIOT? AN SINCE U WANA QUOTE EMINEM WHO DA FUCK RAISED HAILEY CUS HE DIDNT?
1852,0,"Cricket, you are being taken for a ride by your  party"
1853,0,You obviously do not understand sarcasm.
1854,0,"fuck me, pl !!!"
1855,1,"HEY, HEY, HEY GOP & Baggers !       Time to pull out your Secret Weapon !      Bring back your Messiah, the Waddling, Ignorant, Adulterous, Senile old draft dodger, Saint Ronnie Reagan !      Just make sure you change his diapers before your dance him around !"
1856,1,how is incest not forcible? You are an idiot.
1857,0,you are welcome :
1858,1,Get your eyes checked.
1859,0,thats the problem now...everybody lying to the youth and its fucking the world up but you problem dont care because you dont give a fuck anyway...right
1860,1,Lol you must be smoking trees
1861,1,"Who cares a flip about Egypt, except in the abstract?  Democrats/liberals today CHEAPEN womenhood, put the sexual rather than any other quality before all others in the news, in the cinema, on the internet, pimping the beauty for the moment in news.  Go on HP/AOL, see one headline after another:  Vicki shows her headlights, Diana's Dress too transparent, Brigitte in a Bikini, Hillary's Wardrobe Malfunction  there is, there has a scary one , it is, it has all ONE LONG PIMP ON WOMANHOOD."
1862,1,Your jokes are beyond stupid
1863,1,"Dave, you are soooo full ot it that your eyes are brown."
1864,1,You are a bleeding heart lemon lime liberal.
1865,0,Yankees fan is you
1866,0,USA wins again by a mile. And before u throw us under the bus just remember who most of these countries turn to when shit hits the fan. We'll get our shit together eventually. Obama2012
1867,1,"I had, i would rather a nice  fag  camp with my son than someone with as low of an IQ as you.  Being homosexual does not make you a pedophile."
1868,1,What a stupid little shit.  Punish him.
1869,1,Ha you def are a bitter black bitch.....Asians talk about you dumb broads while they do your nails....Laughing at you dumb broads yet your not bothered.... But you are bothered about a complete stranger that could give 2 fucks about you are hoodrat ass
1870,1,"Or stop getting so mad at Blacks for not reaching the bar!  Blacks know this is all bullshit as much as we aware Whites.  Blacks are that dumb, to not reali e there is a lower proportion of smart Blacks.  In a way Blacks are smarter, because most of them never really fell for the idea that Blacks could do just as well in school as whites.    Sometimes smart people, like intellectual Whites, can fall for the DUMBEST ideas, like egalitarianism.   A street  nigga  would have laughed that  egalitarian  stuff right off the corner:  Common, nigga, is you kiddin me?  You think Black folk gon be eva just as good at White folk at school?  Comon nigga, get that shit outta hurr, a nigga is a nigga.  A nigga gotta hustle, a nigga gotta be street smart, but a nigga sure as hell ain't gon spend his life behind a microscope of a computer or sum shit like that.  Me nigga?  Imma stay right hurr on the corner, work at the chop shop for cars, and work dees hoes.  Dass what a real nigga do"
1871,0,who is your starting Center?
1872,1,What are you? Homeschooled?
1873,0,Absolutely!!! How long are you guys going for?
1874,0,Kenneth you are out touch of the situation. Better prepare.
1875,1,"@takingback  oh and just for the record i have seen your previous comments on other news storys to do with Britain or its army. It seems your a bit of a hater of Britain, well here's a tip stop reading our news you tard and get a life!"
1876,0,Many thanks for your comment :
1877,0,Omg this looks like you MOM!
1878,0,Ya'll niggas need to listen over Pusha T   Exodus track again.. He went after YMCMB hard
1879,0,Your comment is repulsive.
1880,0,fuck out da wa  FUCK OUT DA WAY!
1881,0,"The domains is not penali ed as far as I can tell, perhaps it was just increased competition."
1882,1,ok i am going there and i am going to be ignorant like you and the other dum asses that reply a stupid racial rematk about afraican american.blacks/negros....at least black people kill other people white people eat them
1883,0,Your views are extremely short sighted.  Maybe you should read a little more Philip K. Dick in your spare time. The future is something you do not understand.  Things change all the time.  Buffet is now in a very good position to get some real reporting done in America's newspapers.  This new media influence capability cost him almost nothing. The opinionocracy of the internet is full of name calling true believers who think the media sound bites they hear on Television and Radio are actually news.
1884,1,your a dumb @$$
1885,1,"hole in the lower back, your racism stinks straight from your hole"
1886,0,"like your ideas, are not common. :"
1887,0,I have seen better looking shits.
1888,1,you are such a pun.k A.ss
1889,0,like Arthur replied I am shocked that a student able to earn $9035 in four weeks on the internet. have you seen this web link N u tty R i c h   d o t c o m
1890,1,what the fuck im a pornstar can i lick your pusssy pl
1891,0,"You reali e it is not mandatory to read every comment, right?"
1892,1,Romney: \u2018No one\u2019s ever asked to see my birth certificate\u2019   YOU FUCKING LIAR! I have asked several times on this site to see your supposed birth certificate. When are you going to produce it Motherfuker?   So then that means that rich pathetic pasty faced bottom feeder fuks like you get a pass but Obama has to produce his birth certificate time after time after time?
1893,0,"just saying, can you remember that?"
1894,0,"OMG! This shit is fucking awesome! How I wish Jessica could perform with them too. Either way, I am just so happy and excited. Once again, OMG OMG OMG! 3"
1895,0,would you be happier after one beer than after nine beers.
1896,1,"@VladimirMatyukhin Actually dipshit, they inform you 1 2 days after you submit your photo. I got my DM on the 21st. You are just mad you did not get your pair. Typical hater ahaha."
1897,0,Tressel Ball  saved you from  Cooper Ball
1898,1,"@Fuck:disqus @cunt:disqus @shit:disqus   @Fuck:disqus you CNN, I know you certainly have a lot to do with the untimely ends of several of our fellow commenters.  You tried many times to get me, but I am always a step ahead of you."
1899,1,"What about my little sister linda Lewis found murdered on 26th and Bond,I am guessing you not telling the whole truth about your murderers inEast st. louis,just saying who are you procting."
1900,0,"Youk's like,  I know, what the fuck?"
1901,1,Something more for you to shit on:
1902,0,looks like you!
1903,0,america will soon be known as nation of faggots  how u like that lol
1904,0,That is certainly you
1905,1,"@Jordan  And you are the perfect example of a jealous Kristen hater, who can dish it out but cannot take.  You bash Kristen then you better fucking count on the fact that I will shut your insults and lies down. So Celebu   features Nicole and that made her queen of Cannes??  That is, that has funny because every major media outlet was talking about Rob and Kristen being the highlight of Cannes, and Kristen's red dress was the top story.  The only story that topped that was Rob and Kristen's pda at the OTR afterparty. How does Kristen crap on us?  Last time I looked Rob and Kristen were shitting on the nonstens and haters theory that they are a pr couple.  Another thing if you are going to call me a psychotic liar you better fucking have the proof to back that up.  I am not like you lying nonstens, I take the time to get the facts and truth. You need to take a look in the mirror so you can see yourself for the low class, piece of shit you are."
1906,1,"ironbottom,which troll hole did you spew from?"
1907,1,But it can be fun for a one off but stupid in the long term.
1908,1,"as usual this mad....r   ch....d chodumbram is trying his best to fool indians and with the help of n.d tv and this most corrupt hinduatan times he is succeding in fooling indians .are we  indians that idiots that we cannot see thru the corruption of this most corrupt congress party,this party has been succeding fool of indians for last sixty five yeras ,but no more of this garbage from this party run by the most corrupt italian maid"
1909,1,"You are dying to accuse me of a diffierent motive.  =  No buddy, your motives are crystal clear when you write something like this:   You sure are, and not only are you depraved, you are a dead corpse unable to do anything but be a reprobate.     =  You are a sadistic pig full of hate and devoid of even the tiniest spark of human compassion."
1910,1,"Dude, you are an idiot lol....why not just trade Anthony and Lin sign and trade for Williams.  Be a win win for both teams. Anthony can be a ball hog and get his shots up with the Nets."
1911,1,How about I sew your as.shole shut and keep feeding you.
1912,1,"Your racism sickens me and disgraces you and your family. Is this the way you were raised? Shame on you, your mother, your grandmother, and everybody else who let you grow up a human ruin."
1913,0,houston FOrensics You are parsing words... You nee to step away and go back to the topic.
1914,0,Do not you mean  Cyber Goose Step ?
1915,1,YUP...AND YOUR CRACK IS PROBABLY GROSS LIKE OLD DEAD MOUSE SMELL
1916,1,"You, sir, are a moron."
1917,0,"How tall are the ceilings, do you know?"
1918,0,like Arthur replied I am shocked that a student able to earn $9035 in four weeks on the internet. have you seen this web link N u t ty R i c h  d o t  c o m
1919,0,You will be SO good at this Marlyne.
1920,1,"Make a dumb comment, you deserve a dumb answer."
1921,0,"Now....I am a father of one and I tell men all the time, it is a joy when you see your baby for the first time. Whatever problems, fears, worries you had, vanish from the moment you see the little hairs on his head! This guy needs to a good ass beating!"
1922,0,Still not as good as ours were
1923,0,Lets Nuke Mexico..fuck em
1924,0,You are so wrong. UKIP is our only chance.
1925,0,Damn job creators.  We give them all the tax breaks and they still cannot make jobs.  Let us give them more money.  It'll work better next time.
1926,1,"are you blind, it says alberto del rio"
1927,1,@b2rad32..........your a jerk. He never tested positive over 500 times. There IS no proof. Go back under your rock.
1928,0,"So sorry,Schat i..May you stand up to the too many sorrows you are having now."
1929,1,"Well, then you are a moron.  Something tells me that is, that has not news to you."
1930,0,i wanna fight you and your 6 pack
1931,0,I hope you do not think any of your comments make you look smart.You are a heat fan and every word you say has got to be taken with a grain of salt
1932,0,"Hope you are better soon, and that you get a chance to doodle on your hubby's head. :"
1933,0,you are a real charmer...
1934,1,"the father must of been a nigger, thats why he isnt around."
1935,0,"Oh shit Sam, you is funny.."
1936,0,Why would you be specific right now an dlay yourself open to attacj ads on spending cuts.There will be plenty of time for that in the coming days.
1937,0,You were never a  rotten apple .  Ever.
1938,1,You are an Fing moron.
1939,1,pussy ass cunt bitch stfu dickwad
1940,1,V Nasty my bitch
1941,0,Abby!!! Are you getting chickens!!?!
1942,1,Let me get a crack at your girl homie.
1943,1,I sound like your pimp bitch!! Now lets go back and get you ready for the streets!! *grabs your neck*
1944,0,like Arthur replied I am shocked that a student able to earn $9035 in   four weeks on the internet. have you seen this web link N u tty R i c h   d o t c o m
1945,1,You dont know mike and his hitler socialist pot smoking mind...
1946,0,"i like Boston, man, but cant stand Garnett. u know he greeted TD mother's day just to spite him co  his mother died of an illness? come on, would you have wanted that?  he is, he has a good player though."
1947,1,"For an idiot, you still suck."
1948,0,but you would for a Muslim?
1949,0,Why are not you supposed to be here?
1950,0,Not if you are bad and evil.
1951,1,That is right you dumb fool.  You have obviously never played high level competitive golf.  Both of Dufner's penalties were from shots that had water short and to the left.  The caddy needs to make sure the player takes enough club that he does not force the shot.  Dufner tends to hit a pulled draw when he tries to get extra on the shot.  Wake up you fool.  The caddy needs to talk to the player and make sure he plays to the right center and hits an easy enough club  that he does not force the shot.  Oh you are too stupid to understand.
1952,1,you are f ucking illiterate
1953,0,"immerman was attacked and his threatened by dopehead Trayvon.  Terrorists in the U. S. have put out a lynch contract on an innocent man.  U. S. Department of Justice, where are you?  If white men put out a lynch contract on a black man, you would be on it like ugly on an ape."
1954,0,Would you like your taxes pay for the cameras?
1955,1,Sour grapes you are.but I guess you don t know any better.
1956,1,"she never off, fuck u mean."
1957,1,you are an idiot
1958,1,And your comments about my mom were?  You are an @ssclown
1959,0,Now you are talking..
1960,1,"Yeah I know you are. And that is, that has ok. I know you cannot express it better than a three year old and that is, that has why you should have stayed in school...better yet your moms should have swallowed you lmao"
1961,1,you are a little savage
1962,0,"Who is your source, Tyrone Biggums?"
1963,0,so whats you are point. they are still Losers
1964,0,fucking stupid waste of beauty.
1965,1,Brock Lesnar you dumb psycho dick bitch you think you can troll Triple  Dick? Go fuck yourself and win over Triple H! You lost to thugasuckdick  Cena who is jerking off to David Otunga you are a loser i hope you beat  Triple H! Live like a windrammer as you fuck!
1966,0,can i just say... we are gonna get fat when we move out! thank you pinterest!
1967,0,"Cousin, you rock!"
1968,0,"Kelly, you are up"
1969,1,Id love to bitch slap bettman.... knock that smug look of his ugly face
1970,1,Fu ck you too SD. : :
1971,0,"Hey @ign b9606001de921324b66a3e5949ba481e:disqus , you are awesome!"
1972,1,"Why? You are the one who fucked up. That is, that has not their fault."
1973,1,"You do reali e what an ama ingly huge hypocrite you are, right? You cannot complain about other people's comments when you yourself are one of the very worst offenders."
1974,1,You sound like a sore loser.
1975,0,"He is, he has like a Punch Sock'em Robot, Stiff as Fuck haha"
1976,0,I just hope your on here after the election is over...after Obama Wins again.....I want to say thank you for your comments they were nice but Americas not dumb....they no Mitt Romney do not have a chance in hell to beat Obama.....  Vote Obama
1977,1,Burkes a clown and you spell like 1!!!
1978,1,"Jreall100 you are a fucking idiot! Probley the bigest one on here! I dont even no were to start. First off everything he said IS True about the racist shit . Ok second just because  have  a ccw doesnt mean u can start threating ppl. Thats the quickest way to get you ccw voided. Ok third you say your about to be a cop and yet yyour saying your gonna beat/kill whites like  immerman did to a black. Are you fucking kidding are you that fucking ignorant you would say that when you about to be a cop? You better hope no law enforcement agency sees this, because, they DO monitor worldstar.   Ima leave it at that"
1979,1,so why ya dumbass watch out it then. Fukkin whiny ass bitch hyprocrite loser motherfooker
1980,0,They are not successful through good business practice they just make money by leeching off the public get your facts and wind your neck in right before you comment.
1981,1,Your still a moron.
1982,1,"You are fucking stupid. ...... Most pageant girls choose for themselves .. ??? Wtf. If the mother wouldent do this shows, then the children would play normal like the other normal children. And look where Miss America has gotten in life ??  miss america is a joke in life."
1983,0,"oh, please fuck me."
1984,1,GOOD CU  AFGAN HAS TURNED YOURS INTO A POPPY DEPENDANT NATION OF FUREEK
1985,0,So are you working on a trailer as well?
1986,1,"fuck this server, mods and admins and staff are corrupt, fuck it and fuck anyone who plays here, i got banned for saying  welcome  to the owner, fuck."
1987,1,You are too. Whiney Steeler fan?
1988,1,"Oh, you fucking tease!"
1989,0,"Welcome aboard, and look forward to your work!"
1990,1,"I agree. Fox News is a grand mechanism for preaching, promoting, propagating all the negatives and evils in man: racism, bigotry, narrowmindedness, hatred of anything unfamiliar, ignorance, selfishness, greed."
1991,1,"Jeb b itch slapped that little hoooo, and sent her back to her street corner!"
1992,0,@Li Sa...feast your eyes.
1993,1,@danielle...you are an idiot...there just thought someone should tell u that u bitch..have not u ever heard to each is own? Jeesh
1994,0,I just cannot stop listening to your song   pray for me . You are atrue star.
1995,1,Boy! you racist scum
1996,0,Irrevelant indeed. But you are underestimating Alex.
1997,0,"You are welcome, I have been laughing about your posts all morning"
1998,1,You are here all the time. Life is too tough out there right a$$hole?
1999,1,You sound really smart
2000,0,This shit was fuck trashhhhh
2001,0,"Yeah.  Motherfucking Stannis, man.  Holy shit.  That was an ama ing fucking episode of television.  Cheers, kudos, hosannahs, and so on and so forth.  McCann, Headley, Dinklage, Cunningham, Dillane, Turner, and Flynn just fucking nailed every god damned thing they had to do this episode, and then some."
2002,0,are you online?
2003,0,"Better watch out, heifer.  You are getting close to the tone of our earlier comments, which mysteriously disappeared."
2004,1,DEM = Despicable Evil Maggots blah blah blah
2005,0,Lingering fog has been fucked for over a week bud
2006,1,"you are preaching to the choir babygirl, sing it out with sum soul sister, ill take the hatmony and riff that bitch a queen"
2007,1,nahh this is true. you just hate the true because i bet you are dirty white man's whore too at least you look like smh!
2008,0,For you Alicia
2009,0,Fuck the UN.
2010,1,"No you do not have a WP do not pretend, Trolls and haters always say they hate something but never get into specifics, such douche bags.  Not everyone loves any OS, but as far as consumer satisfaction rates go WP ranks higher than Android and iOS, look it up. If more people really knew about WP the sales would reflect that but Windows 8 will hopefully change that.  By the way let me be the first to inform you that as iof this week Samsung has killed Bada and put Ti en on ice in a effort to focus more and Windows Phone and Android. Now you know."
2011,0,"If we do not know who you are, how do we know you pay taxes?"
2012,1,"OMG lol look at these  reasons why people troll  Here is a real fact most troll's do what they do because if they do not the average stupid idiot gets away with posting a comment. If you are not retarded you have nothing to fear from trolls. But if you post something stupid expect to be harassed. Trolls are the internet police, keeping idiots from posting. Oh and if your stupid enough to see a comment and take it seriously and not reali e that the troll is just trying to get you pissed. Then you write a paragraph talking back to them....you my friend just got....TROLLED :"
2013,0,and the whole group of girls would have been knocked the fuck out and then said shit about how he was a punk for hitting all of y'all.
2014,0,"You are out of touch with the goals of many, many people."
2015,1,"AM HAPPY UR NOT NIGERIAN, FUCK OFF, U GOT NO SWAGS"
2016,1,I am telling you my state because you cra y fucks are insane. I do not want to be hunted down and burned at the stake.
2017,0,"I do not know about that but at the VFW they do. Also, at my favorite watering hole at the top the mountain, they do as well.   When can I expect your show?  Please, remember one of the major failings of many are to keep their elbows in close as well as their front knee well bent. It gets ugly when one has open access to the a sternum in the center or a quick kick to disable an exposed leg. What normally happens is the receiver is on the ground after the first thrust and rather sad, given their cries.   Please, keep that attention in mind. I would hate for someone as fine as you to fall immediate victim to such easy shots.     Oh, and I am still looking for your request for an invitation. I have it ready once I know where to send it."
2018,0,You look gorgeous!
2019,0,"Phil winning the U.S. Open cannot be that hard, tiger has 3 of em, and you know he is just another golfer."
2020,1,Skip just needs to stick with his Tebow obsession. Give me a break you idiot
2021,0,"OOOh, you are living proof of everything we discuss here."
2022,1,"so, the pit bull attach was okay because the collie should have been on a farm.  MORON."
2023,1,"I wonder if you deny on purpose that the only people  coming down   against social conservatives are homosexuality agenda supporters.     Billy: Well Sherry, you have equated yourself with  social conservatives   before, and it is, it has seems like your view is that the rights of homosexuals and their supporters can be disregarded  while shrieking about the rights of social conseratives , so of course in your mind anyone here who defends gays and their rights is going to seem like  homosexual agenda supporters coming down on social conservatives.   Well Billy, you have equated yourself with people with a homosexuality agenda  before, and it seems like your view is that the rights of social conservatives can be disregarded  while shrieking about the  rights of  gays  , so of course in your mind anyone here  who defends social conservatives and their rights is going to seem like  homosexual  agenda supporters coming down on homosexual activists."
2024,1,"Funny how you like everything I say and no that JUST like last year you will cry to mommy and I dont even have to say why, I will look for you and will not find you or any other heat fans, you will, you shall all probably be crying somewhere like a ghey night club"
2025,1,"Many of you rednecks, AIPAC Jew lover morons and black Obama lovers do not understand that Persians are not warmongering people. If you believe you are a bad ass redneck or a nigger or whatever, then you should think twice. The Persians in Iran are not as the same Persians sissy boys you meet in Americans streets. Those mother fuckers are your worst nightmare if you mess with them for unfair reasons.  Remember my words. I am not a Muslim either. You are messing with some smart talented humans outside of your small brain."
2026,0,Overall we punch above our weight and you do not get to be the winner for so long without winning most of your battles.
